step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
207,CASH_OUT,17671.38,C354515908,0.0,0.0,C447563743,1574890.46,1592561.84,0,0
120,TRANSFER,674684.47,C1247782551,0.0,0.0,C1538382345,3977208.8,4651893.27,0,0
160,TRANSFER,2966436.08,C1972109495,0.0,0.0,C1616306284,7350066.94,10316503.02,0,0
21,PAYMENT,13834.09,C44862240,21192.0,7357.91,M1044526219,0.0,0.0,0,0
398,CASH_OUT,175171.39,C1820900459,0.0,0.0,C1064970410,1346766.44,1521937.82,0,0
371,CASH_OUT,356834.45,C766656666,31292.0,0.0,C241571136,0.0,356834.45,0,0
381,CASH_OUT,312045.83,C786456175,0.0,0.0,C1075093109,1002665.05,1314710.88,0,0
234,CASH_OUT,240931.45,C520095479,0.0,0.0,C1495429885,502159.69,743091.14,0,0
394,PAYMENT,15962.39,C801314691,597238.77,581276.38,M1229320091,0.0,0.0,0,0
277,CASH_OUT,50282.87,C570997160,117.0,0.0,C2060384192,51531.1,101813.97,0,0
352,CASH_IN,232954.99,C537045700,45756.0,278710.99,C2071182603,23620.25,0.0,0,0
206,CASH_OUT,276575.77,C2045762427,8036.0,0.0,C179824298,0.0,276575.77,0,0
217,CASH_OUT,13266.93,C1202836602,13266.93,0.0,C1265498656,963180.13,976447.07,1,0
160,CASH_OUT,161425.62,C704905615,0.0,0.0,C1074649790,784464.46,945890.08,0,0
394,PAYMENT,12898.63,C1271152013,17513.0,4614.37,M1940447223,0.0,0.0,0,0
139,CASH_OUT,29699.06,C2046462605,708.0,0.0,C852003914,0.0,29699.06,0,0
259,PAYMENT,5771.13,C974854450,12560.0,6788.87,M967035776,0.0,0.0,0,0
226,CASH_OUT,96041.56,C856526861,0.0,0.0,C1639421990,2306465.06,2402506.63,0,0
12,CASH_OUT,67959.45,C654030658,94614.0,26654.55,C872327092,3441419.55,3618443.22,0,0
239,CASH_OUT,169478.17,C666098505,0.0,0.0,C2033402092,171052.78,340530.95,0,0
328,CASH_IN,150447.89,C299716348,246441.0,396888.89,C257156867,134766.83,0.0,0,0
394,CASH_IN,294565.94,C537665653,6290887.73,6585453.67,C298252701,2745779.16,2451213.22,0,0
47,PAYMENT,6939.53,C2131505119,11183.0,4243.47,M1533119216,0.0,0.0,0,0
11,CASH_IN,217329.57,C957396041,0.0,217329.57,C1234429486,351952.0,134622.43,0,0
17,CASH_IN,83789.08,C2092822214,3786634.9,3870423.98,C632449116,902539.66,818750.57,0,0
236,CASH_OUT,101326.01,C530503731,72266.0,0.0,C284727169,6277852.61,6379178.61,0,0
131,CASH_OUT,326399.78,C1459373509,0.0,0.0,C498389496,3093133.39,3419533.16,0,0
141,PAYMENT,8414.95,C1277461075,3629.0,0.0,M870755441,0.0,0.0,0,0
185,CASH_OUT,131098.97,C1009454633,0.0,0.0,C1445488642,1830225.78,1961324.75,0,0
43,CASH_IN,80963.54,C1043973009,109.0,81072.54,C1379284557,0.0,0.0,0,0
180,PAYMENT,33593.82,C1284952774,2838.41,0.0,M752182719,0.0,0.0,0,0
207,PAYMENT,5723.14,C737836131,10865.0,5141.86,M1045831806,0.0,0.0,0,0
324,PAYMENT,3844.72,C1614128423,0.0,0.0,M1471551029,0.0,0.0,0,0
402,PAYMENT,5657.41,C1624202253,0.0,0.0,M1814453608,0.0,0.0,0,0
15,PAYMENT,28709.04,C2007613155,0.0,0.0,M2104448535,0.0,0.0,0,0
284,CASH_OUT,183430.7,C37591750,4.0,0.0,C756797778,0.0,183430.7,0,0
18,CASH_OUT,1856.95,C724497521,0.0,0.0,C1619976001,486827.21,175860.09,0,0
310,CASH_OUT,1632.4,C1127820931,348377.0,346744.6,C991759172,3425797.08,3427429.47,0,0
12,CASH_OUT,69103.64,C1242644802,0.0,0.0,C795240919,1340685.84,4318739.61,0,0
325,PAYMENT,42255.57,C1208794747,0.0,0.0,M938104684,0.0,0.0,0,0
305,PAYMENT,8381.84,C1299813575,0.0,0.0,M418382995,0.0,0.0,0,0
133,CASH_IN,101473.6,C96747976,887800.0,989273.6,C49989373,0.0,0.0,0,0
156,CASH_IN,191207.94,C1608425684,949063.77,1140271.71,C987019496,6669585.11,6478377.17,0,0
279,PAYMENT,5661.12,C469283006,0.0,0.0,M331141234,0.0,0.0,0,0
420,CASH_IN,58882.62,C735904028,254.0,59136.62,C533870435,115270.18,56387.55,0,0
356,CASH_OUT,410090.53,C1164390651,21107.0,0.0,C1804845361,90105.92,500196.44,0,0
162,PAYMENT,10817.44,C442307687,48468.91,37651.47,M564896811,0.0,0.0,0,0
211,TRANSFER,255625.71,C71413971,0.0,0.0,C1044279037,597742.37,853368.08,0,0
206,TRANSFER,693961.09,C2019377667,12108.0,0.0,C452385930,1365601.14,2059562.22,0,0
19,TRANSFER,448999.49,C1702375740,15061.0,0.0,C757799902,84634.0,533633.49,0,0
259,CASH_OUT,177430.14,C1751885558,0.0,0.0,C1888737399,2508266.13,2685696.27,0,0
371,CASH_OUT,31884.34,C195025365,0.0,0.0,C2093544920,51295.35,83179.69,0,0
202,TRANSFER,204632.03,C639805188,0.0,0.0,C2125463915,339360.42,543992.45,0,0
34,PAYMENT,14258.18,C430313922,153087.76,138829.58,M1390940078,0.0,0.0,0,0
395,PAYMENT,18202.13,C1670998384,0.0,0.0,M1260062013,0.0,0.0,0,0
15,PAYMENT,7073.15,C1821854493,0.0,0.0,M1786381379,0.0,0.0,0,0
160,PAYMENT,10955.3,C571691556,98261.43,87306.12,M118585380,0.0,0.0,0,0
349,PAYMENT,2981.48,C905763307,0.0,0.0,M1383173868,0.0,0.0,0,0
214,CASH_OUT,184646.09,C1407776059,0.0,0.0,C463505320,606481.86,791127.95,0,0
284,TRANSFER,715867.86,C1661069249,0.0,0.0,C1330744930,892605.73,1608473.6,0,0
17,PAYMENT,5146.62,C2057439187,0.0,0.0,M1228695432,0.0,0.0,0,0
299,TRANSFER,599903.88,C778619141,943.0,0.0,C905633681,0.0,599903.88,0,0
208,CASH_OUT,356743.71,C1818535116,10064.0,0.0,C2146206418,371616.31,728360.02,0,0
235,CASH_IN,260174.29,C2001880796,28144.0,288318.29,C1147440102,68164.13,0.0,0,0
135,PAYMENT,32089.24,C1349359766,62774.0,30684.76,M878585191,0.0,0.0,0,0
252,CASH_IN,152893.48,C724495812,5394931.56,5547825.04,C2075071113,256284.82,103391.34,0,0
351,CASH_IN,289734.86,C912532096,20071.0,309805.86,C599352008,666769.52,377034.67,0,0
564,CASH_IN,237569.63,C2070630261,2231789.74,2469359.38,C326140282,3598316.95,3652796.8,0,0
404,TRANSFER,208003.38,C1747479686,779558.04,571554.66,C1131759672,1420369.64,1628373.02,0,0
306,CASH_IN,18134.42,C1542136098,296990.0,315124.42,C477195538,77470.96,59336.54,0,0
210,PAYMENT,12426.95,C1316426810,6035.0,0.0,M1890235409,0.0,0.0,0,0
405,PAYMENT,11907.45,C52208131,437.0,0.0,M1205336182,0.0,0.0,0,0
301,CASH_OUT,211379.89,C883146126,22836.0,0.0,C1421745894,48636.16,260016.05,0,0
132,CASH_OUT,167885.05,C560496024,0.0,0.0,C1166077560,177283.24,345168.29,0,0
565,CASH_OUT,144559.52,C234621475,50206.0,0.0,C1491139088,150703.92,295263.44,0,0
256,CASH_OUT,436789.69,C697455101,51922.0,0.0,C1853230569,915624.87,1352414.56,0,0
209,CASH_IN,221454.31,C934510036,14041487.13,14262941.43,C1967654086,1077943.61,960509.2,0,0
354,CASH_OUT,203922.02,C2126639672,72052.0,0.0,C1343490676,371422.69,575344.7,0,0
380,TRANSFER,246535.22,C1091176891,0.0,0.0,C106795505,391762.24,638297.46,0,0
10,PAYMENT,10789.42,C1197141903,0.0,0.0,M583638101,0.0,0.0,0,0
36,TRANSFER,115841.37,C947739733,10342.0,0.0,C597021994,2420653.9,2536495.27,0,0
378,CASH_OUT,86118.01,C1397883783,15741.0,0.0,C59897980,39684.82,125802.82,0,0
323,PAYMENT,39750.21,C2092456249,0.0,0.0,M1792912791,0.0,0.0,0,0
304,CASH_OUT,83744.91,C1095897711,0.0,0.0,C966090308,235214.62,330803.01,0,0
288,PAYMENT,51359.51,C1763674455,10222.0,0.0,M1467809563,0.0,0.0,0,0
297,CASH_OUT,203441.78,C176268269,100256.0,0.0,C85329737,1030575.04,1234016.83,0,0
21,CASH_OUT,157519.08,C2090075403,209570.0,52050.92,C1384887119,0.0,2711.18,0,0
385,TRANSFER,629750.1,C2095842952,15260.0,0.0,C467463546,0.0,629750.1,0,0
211,CASH_OUT,29015.18,C612382341,0.0,0.0,C1852744899,511518.72,540533.89,0,0
236,PAYMENT,107.78,C507413591,0.0,0.0,M466102486,0.0,0.0,0,0
183,CASH_IN,13771.68,C37341578,3370154.27,3383925.95,C1986735385,1840563.83,1826792.16,0,0
261,PAYMENT,746.88,C2060100067,126680.0,125933.12,M932087664,0.0,0.0,0,0
187,CASH_OUT,305794.36,C2066218589,1830.0,0.0,C114348614,0.0,305794.36,0,0
94,PAYMENT,1206.22,C671269483,10197.0,8990.78,M1615607422,0.0,0.0,0,0
306,CASH_OUT,109798.22,C1960545769,0.0,0.0,C1252916643,203412.16,226649.31,0,0
162,CASH_OUT,136551.25,C415001549,0.0,0.0,C1397733760,782909.38,919460.63,0,0
15,CASH_OUT,157639.77,C672352999,0.0,0.0,C646239178,1415043.15,1572682.93,0,0
203,PAYMENT,12757.45,C1919197357,33393.0,20635.55,M428767722,0.0,0.0,0,0
261,CASH_IN,140309.29,C721913948,11157342.47,11297651.76,C896558441,214252.0,73942.71,0,0
358,DEBIT,738.35,C423370060,107324.0,106585.65,C1728680919,54359.66,55098.01,0,0
203,CASH_OUT,51634.96,C19390557,52512.0,877.04,C1310469742,58327.7,109962.66,0,0
205,CASH_IN,412176.23,C1196370439,3256773.41,3668949.64,C633039332,1164761.6,752585.37,0,0
307,CASH_IN,87337.16,C1440232776,2990732.81,3078069.97,C475066368,732572.6,645235.44,0,0
500,CASH_OUT,194554.16,C1017865575,0.0,0.0,C229288573,2910819.28,3105373.44,0,0
601,PAYMENT,1228.08,C325697100,2849.0,1620.92,M1074809647,0.0,0.0,0,0
297,CASH_OUT,475244.61,C1641387968,0.0,0.0,C369469899,717555.86,1192800.46,0,0
134,CASH_OUT,279390.0,C449830091,22407.0,0.0,C533353674,0.0,501282.7,0,0
253,CASH_IN,323711.44,C1008273512,4928193.13,5251904.57,C1602594429,684027.94,360316.5,0,0
25,PAYMENT,1832.82,C2081891905,21280.0,19447.18,M1589691204,0.0,0.0,0,0
185,CASH_OUT,80633.44,C1304058010,6068.0,0.0,C776198528,9882864.62,9963498.06,0,0
283,CASH_OUT,265619.46,C1316362830,0.0,0.0,C2066230638,1026392.4,1292011.86,0,0
256,CASH_OUT,206176.79,C684549400,780.0,0.0,C1880730117,1075224.99,1281401.78,0,0
335,PAYMENT,26107.18,C1210338951,229213.92,203106.74,M956774309,0.0,0.0,0,0
546,CASH_OUT,126279.85,C2020798137,104588.0,0.0,C1826670776,5792620.48,5918900.33,0,0
286,CASH_OUT,83691.07,C770606620,49789.0,0.0,C1265346074,299529.13,383220.2,0,0
134,CASH_OUT,510380.81,C885107013,12.0,0.0,C548725854,0.0,795941.52,0,0
250,CASH_IN,151483.88,C791004495,2703185.25,2854669.13,C292688255,359728.55,208244.67,0,0
20,PAYMENT,729.63,C406232298,0.0,0.0,M1471501761,0.0,0.0,0,0
160,PAYMENT,728.11,C1826571321,21224.0,20495.89,M350080921,0.0,0.0,0,0
252,TRANSFER,597995.45,C2533963,0.0,0.0,C951302469,1028678.39,1626673.84,0,0
158,PAYMENT,20396.55,C828385016,10109.0,0.0,M1303243435,0.0,0.0,0,0
370,CASH_OUT,92442.36,C1669271279,82290.0,0.0,C1746955263,0.0,92442.36,0,0
379,CASH_OUT,13044.03,C26336740,0.0,0.0,C1283331791,148935.0,161979.03,0,0
395,CASH_OUT,129159.88,C2036998457,400.0,0.0,C1384443496,41487.19,170647.07,0,0
40,CASH_IN,241010.53,C288820023,313793.66,554804.19,C723176499,571357.49,330346.95,0,0
182,TRANSFER,453179.62,C513613825,107619.0,0.0,C509220914,0.0,453179.62,0,0
264,CASH_IN,615026.75,C159284731,6755821.31,7370848.05,C1071942470,846250.14,231223.39,0,0
206,PAYMENT,19292.89,C1046036429,0.0,0.0,M3258507,0.0,0.0,0,0
278,PAYMENT,3599.48,C1295819056,59776.0,56176.52,M374831980,0.0,0.0,0,0
180,CASH_OUT,120861.43,C1451939746,0.0,0.0,C691528443,853294.47,974155.9,0,0
307,PAYMENT,13166.06,C832066403,0.0,0.0,M1883862817,0.0,0.0,0,0
9,CASH_OUT,123269.91,C1116928971,0.0,0.0,C1882485538,353482.41,1369340.5,0,0
370,CASH_OUT,111983.94,C660310995,0.0,0.0,C1755464918,1515047.85,1627031.8,0,0
235,CASH_IN,43836.4,C2131952704,319484.0,363320.4,C841817572,0.0,0.0,0,0
254,CASH_OUT,102813.52,C57781785,113666.0,10852.48,C956338890,3406938.96,3509752.48,0,0
249,CASH_IN,65352.08,C321377345,19478261.09,19543613.16,C1004146978,94542.42,29190.34,0,0
350,CASH_IN,273251.4,C1063777484,8298.0,281549.4,C1087201155,316116.83,42865.42,0,0
211,CASH_OUT,67169.15,C1343208820,0.0,0.0,C135308256,431902.73,499071.88,0,0
130,PAYMENT,26396.1,C468927413,1283.8,0.0,M507270483,0.0,0.0,0,0
237,PAYMENT,3440.23,C751816137,0.0,0.0,M744303045,0.0,0.0,0,0
187,CASH_OUT,75741.84,C318318057,130726.0,54984.16,C1141315963,2216022.61,2291764.46,0,0
186,CASH_OUT,154864.07,C2065366829,313468.0,158603.93,C1791745485,0.0,154864.07,0,0
260,CASH_OUT,80740.42,C191735099,5071.0,0.0,C693647154,617076.13,697816.55,0,0
258,CASH_OUT,104590.3,C53756919,3383.0,0.0,C60803367,0.0,104590.3,0,0
285,CASH_OUT,54235.9,C648870310,200159.0,145923.1,C1771758628,0.0,54235.9,0,0
184,PAYMENT,16330.49,C205428910,0.0,0.0,M692466955,0.0,0.0,0,0
162,PAYMENT,134.36,C1695763184,51706.89,51572.53,M1161324246,0.0,0.0,0,0
228,CASH_OUT,124894.17,C1629803378,12164.0,0.0,C2094103539,957203.29,1082097.47,0,0
232,PAYMENT,9110.47,C267211486,0.0,0.0,M290275601,0.0,0.0,0,0
262,PAYMENT,3803.86,C533175930,3000.0,0.0,M1128966685,0.0,0.0,0,0
17,CASH_IN,121551.58,C493889423,2092080.45,2213632.03,C1469559584,137135.5,15583.92,0,0
306,PAYMENT,41818.56,C1281378454,0.0,0.0,M1899008026,0.0,0.0,0,0
20,CASH_OUT,170978.77,C1242788960,235874.0,64895.23,C1382364538,2104028.63,2275007.4,0,0
211,CASH_OUT,164067.4,C1937643991,0.0,0.0,C335809218,376111.45,540178.84,0,0
278,CASH_OUT,53156.67,C1759531373,210049.02,156892.36,C1192902294,2898913.85,2952070.52,0,0
236,CASH_OUT,768.89,C452472097,182617.0,181848.11,C1575801068,3034047.66,3034816.54,0,0
208,CASH_OUT,160043.3,C2143845144,235443.0,75399.7,C1806395788,35427.58,195470.88,0,0
43,TRANSFER,55838.29,C630705577,0.0,0.0,C682859516,517835.39,573673.69,0,0
336,PAYMENT,11796.15,C1406994078,348448.0,336651.85,M600418475,0.0,0.0,0,0
227,CASH_OUT,90327.59,C1464770166,287785.0,197457.41,C1703155116,0.0,90327.59,0,0
399,CASH_OUT,347640.69,C509660805,0.0,0.0,C1605119786,707779.82,1055420.51,0,0
185,CASH_OUT,262701.94,C189358074,31000.0,0.0,C568728613,36409.99,299111.93,0,0
349,PAYMENT,46322.45,C1022892537,91137.0,44814.55,M47854348,0.0,0.0,0,0
259,CASH_IN,8586.74,C447429662,2170007.9,2178594.63,C99451425,727660.38,719073.64,0,0
402,PAYMENT,9513.48,C888572360,0.0,0.0,M2082829035,0.0,0.0,0,0
133,PAYMENT,10335.4,C2097628173,0.0,0.0,M917116953,0.0,0.0,0,0
178,CASH_IN,15711.59,C1214931417,12904508.12,12920219.72,C1757069988,1055904.3,1040192.71,0,0
93,CASH_OUT,33816.03,C2114680443,26913.0,0.0,C265038518,0.0,33816.03,0,0
12,PAYMENT,7661.92,C926714623,0.0,0.0,M1806385741,0.0,0.0,0,0
136,CASH_OUT,8862.47,C495523935,50087.0,41224.53,C292794143,0.0,8862.47,0,0
710,PAYMENT,3917.56,C2024049002,215661.0,211743.44,M1247876827,0.0,0.0,0,0
165,PAYMENT,4653.88,C377589394,0.0,0.0,M1355823491,0.0,0.0,0,0
327,PAYMENT,1752.91,C538816343,93824.0,92071.09,M350479269,0.0,0.0,0,0
326,CASH_OUT,362494.3,C1405093329,112062.0,0.0,C102227678,1612845.4,1975339.7,0,0
522,CASH_IN,204578.35,C824769769,1864768.4,2069346.75,C1667200844,2925843.31,2721264.95,0,0
13,CASH_OUT,256176.68,C2036020267,283790.34,27613.66,C1870347515,2411521.43,2667698.11,0,0
276,PAYMENT,10522.49,C805465459,49142.54,38620.04,M1952039185,0.0,0.0,0,0
374,PAYMENT,9493.88,C285717484,40761.0,31267.12,M1681800914,0.0,0.0,0,0
375,CASH_OUT,31838.07,C148944420,1401.0,0.0,C553818820,472849.57,504687.64,0,0
203,TRANSFER,436388.53,C1090960442,214566.0,0.0,C1059629540,0.0,436388.53,0,0
354,CASH_OUT,182759.26,C458514726,0.0,0.0,C1791150345,308773.26,491532.52,0,0
93,TRANSFER,493066.08,C1455262128,0.0,0.0,C1978876252,3972419.15,4465485.23,0,0
34,CASH_OUT,539479.8,C96635003,61595.0,0.0,C584033259,36640.8,1000191.24,0,0
379,CASH_OUT,38835.4,C1213364235,0.0,0.0,C1394199537,187422.19,226257.59,0,0
226,TRANSFER,183942.31,C474960884,0.0,0.0,C1587390043,469714.0,653656.31,0,0
228,CASH_IN,118371.66,C113057238,11366137.62,11484509.28,C935988415,2053454.33,1935082.67,0,0
255,CASH_IN,98554.46,C1512555195,28507195.75,28605750.21,C1655943963,1250553.44,1151998.98,0,0
16,CASH_IN,1698.89,C1646847763,4918190.37,4919889.26,C25547507,31443.0,29744.11,0,0
304,PAYMENT,6044.99,C2115374719,300716.0,294671.01,M453719089,0.0,0.0,0,0
139,CASH_OUT,68778.51,C1804801380,45114.0,0.0,C392090760,0.0,68778.51,0,0
36,CASH_OUT,81195.38,C186598752,0.0,0.0,C1610961869,174694.53,255889.91,0,0
275,PAYMENT,12167.56,C142488344,15361.0,3193.44,M556231701,0.0,0.0,0,0
369,CASH_IN,302855.78,C1852670772,31640.0,334495.78,C522001237,33866915.37,33564059.59,0,0
400,CASH_OUT,95959.41,C1235950379,0.0,0.0,C500220379,1226766.01,1322725.42,0,0
285,CASH_IN,79981.01,C609361872,538115.48,618096.48,C865528750,2192778.42,2112797.41,0,0
41,PAYMENT,844.88,C1381553072,85365.93,84521.05,M179084988,0.0,0.0,0,0
275,PAYMENT,38181.21,C2041930137,0.0,0.0,M626677372,0.0,0.0,0,0
258,CASH_OUT,188752.15,C494754384,0.0,0.0,C1810600135,3242203.89,3430956.04,0,0
306,PAYMENT,17585.7,C1217010628,29787.0,12201.3,M965885145,0.0,0.0,0,0
374,PAYMENT,6439.37,C2083623044,433004.07,426564.7,M310702615,0.0,0.0,0,0
185,PAYMENT,14059.43,C1541370989,10053.0,0.0,M635828104,0.0,0.0,0,0
301,PAYMENT,13970.17,C1287462845,0.0,0.0,M1547120656,0.0,0.0,0,0
140,PAYMENT,20387.04,C406941516,0.0,0.0,M1641186092,0.0,0.0,0,0
43,TRANSFER,508939.77,C238615655,562.0,0.0,C483248266,289492.67,798432.44,0,0
394,PAYMENT,19694.96,C1270951743,0.0,0.0,M585505040,0.0,0.0,0,0
346,CASH_IN,224740.57,C1219208974,3384328.11,3609068.69,C1789005106,994895.7,770155.13,0,0
260,CASH_OUT,100935.94,C200575686,0.0,0.0,C1647311713,449702.0,375655.32,0,0
331,CASH_OUT,176950.6,C2018942821,100316.0,0.0,C2027593154,6955.8,183906.4,0,0
705,PAYMENT,20881.58,C1624106426,9862.8,0.0,M798069236,0.0,0.0,0,0
18,CASH_IN,569817.56,C1664274329,1259193.6,1829011.16,C1899617893,2611865.92,2094670.51,0,0
399,CASH_IN,340452.7,C1459557378,6098.0,346550.7,C143028003,416947.39,76494.68,0,0
354,CASH_OUT,114824.09,C1567658091,22091.0,0.0,C1341050307,214668.54,329492.64,0,0
206,PAYMENT,28559.56,C1391967320,0.0,0.0,M12400693,0.0,0.0,0,0
330,CASH_OUT,394794.24,C1972500594,0.0,0.0,C1736024923,911793.57,1306587.81,0,0
377,CASH_IN,132398.57,C458241450,538408.85,670807.43,C1080077694,6360020.01,6227621.44,0,0
202,CASH_OUT,164947.53,C1467082965,0.0,0.0,C808753257,225233.22,390180.76,0,0
324,CASH_OUT,51043.71,C1728780924,0.0,0.0,C909495099,445184.55,496228.25,0,0
637,CASH_OUT,48605.54,C1975630397,48605.54,0.0,C1563301759,1263443.51,1312049.05,1,0
158,TRANSFER,693492.94,C1939772879,100943.03,0.0,C598664848,2895352.52,3428463.36,0,0
141,CASH_OUT,116379.27,C1451580728,0.0,0.0,C550148521,154961.15,271340.42,0,0
619,CASH_OUT,12163.48,C438646223,47515.0,35351.52,C831860186,0.0,12163.48,0,0
209,CASH_IN,154616.41,C232690856,9461536.81,9616153.21,C118143453,957755.52,803139.11,0,0
301,CASH_OUT,309185.61,C2144805405,32550.0,0.0,C480686292,0.0,309185.61,0,0
346,PAYMENT,2361.88,C1237760060,0.0,0.0,M1393551428,0.0,0.0,0,0
552,PAYMENT,23224.21,C1325618088,192203.0,168978.79,M460244521,0.0,0.0,0,0
371,PAYMENT,6954.51,C1136465327,0.0,0.0,M1884561069,0.0,0.0,0,0
46,PAYMENT,14291.9,C55941282,164410.71,150118.82,M197364144,0.0,0.0,0,0
209,CASH_IN,21072.52,C2123134767,30392922.9,30413995.42,C495791119,38306.5,17233.98,0,0
278,CASH_OUT,192378.11,C1830593472,0.0,0.0,C36134909,2067611.66,2259989.77,0,0
205,CASH_IN,293142.62,C2126117322,507769.0,800911.62,C84103696,115917.13,123391.17,0,0
203,CASH_OUT,449675.14,C179420001,103060.0,0.0,C1661913709,0.0,449675.14,0,0
10,CASH_IN,4821.69,C377461226,3909358.08,3914179.77,C1041664164,12698.35,7876.67,0,0
305,CASH_OUT,85162.2,C1120344653,46298.85,0.0,C476231093,2777614.82,2862777.02,0,0
131,PAYMENT,19034.28,C222272119,0.0,0.0,M2079813397,0.0,0.0,0,0
373,PAYMENT,16245.23,C356827563,4513.4,0.0,M1322862408,0.0,0.0,0,0
210,PAYMENT,19176.66,C96368361,0.0,0.0,M341609645,0.0,0.0,0,0
311,CASH_OUT,251526.44,C316958695,0.0,0.0,C1481300486,469226.55,720752.99,0,0
355,PAYMENT,23033.82,C1274970232,0.0,0.0,M77578299,0.0,0.0,0,0
490,CASH_IN,142898.9,C1778120380,26652.0,169550.9,C600512569,3280059.4,3137160.49,0,0
211,CASH_IN,161395.19,C2425718,10538688.46,10700083.65,C1469293879,4470464.15,4309068.96,0,0
142,CASH_IN,31025.02,C1975808554,9914166.87,9945191.89,C1656056841,317161.52,286136.5,0,0
397,PAYMENT,1096.37,C1203995500,0.0,0.0,M311484885,0.0,0.0,0,0
255,CASH_IN,447613.96,C810462627,60291.0,507904.96,C767634699,0.0,0.0,0,0
227,CASH_OUT,445712.73,C1229028517,0.0,0.0,C165395724,495708.69,941421.41,0,0
277,TRANSFER,1097275.99,C783921245,1835.08,0.0,C130952738,1301313.62,2398589.61,0,0
548,PAYMENT,4137.2,C116845853,20523.0,16385.8,M1526953153,0.0,0.0,0,0
134,CASH_OUT,27804.01,C879129900,0.0,0.0,C365355678,493909.95,521713.96,0,0
44,CASH_OUT,399801.04,C1785891097,0.0,0.0,C760622971,4078469.36,4478270.4,0,0
44,PAYMENT,5139.33,C1285895745,0.0,0.0,M266897938,0.0,0.0,0,0
376,CASH_OUT,229672.0,C390610935,6103.0,0.0,C428354915,132142.78,361814.78,0,0
304,TRANSFER,6863276.04,C141377657,0.0,0.0,C221407980,30031587.41,36894863.45,0,0
254,PAYMENT,23573.5,C773390354,68387.26,44813.76,M1404539880,0.0,0.0,0,0
371,PAYMENT,22489.09,C2142473187,40679.0,18189.91,M1116946654,0.0,0.0,0,0
517,PAYMENT,14709.54,C1435427789,0.0,0.0,M35597621,0.0,0.0,0,0
43,PAYMENT,4852.67,C440294680,0.0,0.0,M1174244738,0.0,0.0,0,0
346,PAYMENT,37864.15,C1155534202,0.0,0.0,M406900460,0.0,0.0,0,0
41,CASH_OUT,41341.9,C62161703,11007.0,0.0,C1374063565,5743750.87,5807438.0,0,0
10,CASH_OUT,121774.57,C1751604819,0.0,0.0,C590480042,350746.25,472520.82,0,0
692,PAYMENT,19928.18,C893919366,0.0,0.0,M803368602,0.0,0.0,0,0
188,CASH_IN,284361.25,C517713747,5679829.42,5964190.67,C488637098,613179.92,328818.66,0,0
139,DEBIT,4070.51,C1169555795,60265.0,56194.49,C800148567,776005.34,780075.85,0,0
227,TRANSFER,977468.76,C1007537409,270644.91,0.0,C162366335,16687061.68,17664530.44,0,0
278,CASH_IN,246603.12,C2124669413,20981.0,267584.12,C1059280120,18198.22,0.0,0,0
214,PAYMENT,37822.21,C164271994,44061.03,6238.82,M1770653838,0.0,0.0,0,0
546,CASH_OUT,356491.11,C1664275541,0.0,0.0,C650195952,4766054.0,5122545.12,0,0
231,PAYMENT,9976.61,C573162478,0.0,0.0,M613186200,0.0,0.0,0,0
383,PAYMENT,9481.59,C1636385890,0.0,0.0,M11199437,0.0,0.0,0,0
203,CASH_OUT,131585.99,C1516609858,0.0,0.0,C1088802234,1346160.58,1477746.56,0,0
327,PAYMENT,151.93,C1118745505,0.0,0.0,M1448684774,0.0,0.0,0,0
16,CASH_IN,254196.03,C257859385,5444799.46,5698995.49,C486108916,2946728.92,2692532.89,0,0
179,TRANSFER,926014.98,C544540453,1025.0,0.0,C2074628291,2655857.74,3581872.71,0,0
396,CASH_OUT,9895.76,C414322206,0.0,0.0,C1977974720,362303.84,372199.6,0,0
278,CASH_OUT,450842.71,C938142291,0.0,0.0,C4684777,2316231.89,2767074.6,0,0
43,CASH_OUT,157548.71,C1121133587,61233.0,0.0,C2089843564,1425060.18,1582608.88,0,0
321,CASH_OUT,226497.64,C1278499429,0.0,0.0,C469602986,266707.92,493205.56,0,0
520,CASH_IN,156319.43,C1307446354,2567729.83,2724049.27,C913563972,350611.43,194292.0,0,0
251,CASH_OUT,193661.63,C582076933,414605.0,220943.37,C62707874,1305032.79,1498694.42,0,0
372,PAYMENT,5025.21,C1921029001,1434.0,0.0,M10433540,0.0,0.0,0,0
210,CASH_IN,335675.62,C1679379943,2891.0,338566.62,C333257777,0.0,0.0,0,0
137,CASH_OUT,156545.71,C1213616089,31656.0,0.0,C1982629172,1446108.31,1602654.03,0,0
227,CASH_OUT,19110.5,C671764129,7222.0,0.0,C42066868,1638454.96,1749429.33,0,0
273,CASH_IN,3380.17,C460607299,3195835.72,3199215.88,C1570459267,543566.33,540186.16,0,0
42,CASH_IN,249361.95,C205745736,120971.0,370332.95,C53385009,0.0,0.0,0,0
162,CASH_OUT,80267.36,C488015278,30909.0,0.0,C911447362,0.0,80267.36,0,0
10,CASH_IN,176027.06,C243285128,1145076.81,1321103.87,C1924761929,536800.84,707345.33,0,0
129,CASH_IN,78892.56,C1962268925,322548.04,401440.59,C1051022396,169755.9,90863.34,0,0
278,CASH_IN,271864.21,C272478821,1093.0,272957.21,C632733264,0.0,0.0,0,0
332,CASH_OUT,29741.92,C1291014502,130760.0,101018.08,C973871961,3428586.93,3458328.84,0,0
